YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337031,TORTOISE CREEK P/NOIR MISSION GROVE - 750ML,WINE,0.24,0.83,34.0
2020,1,BARON FRANCOIS LTD,337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,0.0,0.0,2.0
2020,1,PWSWN INC,337049,SIMONETTI P/GRIG - 750ML,WINE,0.0,0.0,6.0
2020,1,PWSWN INC,337051,AREO MALB - 750ML,WINE,0.16,1.0,8.0
2020,1,RED INK IMPORTS,337067,NOVA TERRA P/NOIR - 750ML,WINE,0.0,0.0,4.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,337081,BAROSSA VALLEY ESTATE SHZ - 750ML,WINE,1.38,0.0,9.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,337083,BAROSSA VALLEY ESTATE GSM - 750ML,WINE,6.92,7.0,3.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,337085,SUTTER HOME PINOT NOIR - 187ML,WINE,0.66,0.0,5.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,337087,SUTTER HOME SANGRIA - 187ML,WINE,0.86,3.0,21.0
2020,1,SUTTER HOME WINERY INC,337107,SUTTER HOME SWEET RED - 187ML,WINE,6.69,6.0,29.0
2020,1,PWSWN INC,337109,LISABELLA NERO D'AVOLA - 750ML,WINE,0.0,0.0,4.0
2020,1,PWSWN INC,337111,SIMONETTI MONT-ABRZ - 750ML,WINE,0.0,0.0,3.0
2020,1,CONSTANTINE WINES INC,337117,CASAL GARCIA SANGRIA - 750ML,WINE,0.48,0.0,0.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,337123,BISON RIDGE MER - 750ML,WINE,0.0,0.0,2.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,337125,BISON RIDGE CAB - 750ML,WINE,0.0,0.0,2.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,337127,BISON RIDGE CHARD - 750ML,WINE,0.0,0.0,2.0
2020,1,DIONYSOS IMPORTS INC,337129,OLARIA ROSE BIB - 5L,WINE,0.0,0.0,0.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,337139,ALVERDI P/GRIG - 1.5L,WINE,0.0,0.0,6.0
2020,1,RELIABLE CHURCHILL LLLP,337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.51,0.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,337189,SUTTER HOME SANGRIA - 750ML,WINE,0.0,0.0,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,337215,FINCA FLICHMAN MALB - 750ML,WINE,2.4,1.0,15.0
2020,1,COPPER CANE LLC,337217,BELLE GLOSS LAS ALTURAS P/NOIR - 750ML,WINE,0.91,0.0,2.0
2020,1,COPPER CANE LLC,337219,BELLE GLOS CLARK & TELEPHONE P/NOIR- 750ML,WINE,0.98,1.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,337279,VIA ROVANA FRASCATI - 750ML,WINE,0.0,0.0,1.0
2020,1,INTERBALT PRODUCTS CORP,337298,ANDEAN P/GRIG - 750ML,WINE,0.0,0.0,2.0
2020,1,INTERBALT PRODUCTS CORP,337300,ANDEAN ORG MALB - 750ML,WINE,0.0,0.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337320,LE CHARMEL PINOT NOIR - 750ML,WINE,0.73,0.0,24.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337336,OX-EYE RIES - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337338,BUJANDA TINTO 14 - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337360,THE ORIGINALS CAB - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337374,ANNABELLA CHARD - 750ML,WINE,0.0,0.0,4.0
2020,1,LANTERNA DISTRIBUTORS INC,337402,CAMINA VERDEJO - 750ML,WINE,0.0,0.0,1.0
2020,1,LANTERNA DISTRIBUTORS INC,337405,CAMINA TEMP - 750ML,WINE,0.0,0.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,337409,CANTINA DEL NEBB BARBSCO - 750ML,WINE,0.0,0.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,337420,TERRA VEGA MALB KOSHER - 750ML,WINE,1.57,0.0,6.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,337426,TWISTED ZIN CAL OV ZIN - 1.5L,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337495,ROOT 1 HERITAGE RED - 750ML,WINE,0.0,0.0,1.0
2020,1,DIAGEO NORTH AMERICA INC,337509,CROWN ROYAL APPLE - 50ML,LIQUOR,14.36,11.0,0.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,337514,CAVICCHIOLI SPK ROSE - 750ML,WINE,0.0,0.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337516,BUENAS TEMP 13 - 750ML,WINE,0.0,0.0,3.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337518,BUENAS VIURA 14 - 750ML,WINE,0.0,0.0,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,337553,HANNA CAB - 750ML,WINE,0.0,0.0,6.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337584,HANSEL CHARD CAHILL LANE - 750ML,WINE,0.0,0.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,337588,MICHELLE BRUT ROSE - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337590,TORTOISE CREEK CHARD JAMS BLD -750ML,WINE,0.0,0.0,8.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337633,PUNTO FINAL MAL CLAS - 750ML,WINE,0.33,0.83,4.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337667,EL ENEMIGO MALB - 750ML,WINE,0.0,0.0,3.0
2020,1,FREE RUN WINE MERCHANTS LLC,337672,SEX SPK ROSE - 750ML,WINE,0.0,0.0,6.0
2020,1,MONSIEUR TOUTON SELECTION,337715,DOMINUM QP RESA RIOJA - 750ML,WINE,0.0,0.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,337719,CAILLOU BLC-CHARD - 750ML,WINE,0.0,0.0,1.0
2020,1,PUNTO VINO LLC,337786,LUCA MONTEPUL - 750ML,WINE,0.0,0.0,2.0
2020,1,PUNTO VINO LLC,337791,TEGERNSEERHOF STEINERTAL RIES - 750ML,WINE,0.0,0.0,6.0
2020,1,DMV DISTRIBUTING LLC,337822,AMORE FRUTTI MIMOSA ORANGE - 750ML,WINE,0.0,0.0,3.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,337828,LINGANORE MANGO SANGRIA - 750ML,WINE,5.96,13.0,2.0
2020,1,PWSWN INC,337850,PABLO CLARO CAB/GRACIANO - 750ML,WINE,0.0,0.0,1.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,337871,ROUX BOURGOGE CHARD - 750ML,WINE,0.24,0.0,0.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337885,MORLET CAB LES PETITES 12 - 750ML,WINE,0.0,0.0,2.0
2020,1,RELIABLE CHURCHILL LLLP,337887,SEGURA VIUDAS BRUT RESERVE - 1.5L,WINE,1.17,3.0,2.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,337902,COLENE CLEMENS DOPPS CRK P/NOIR - 750ML,WINE,0.16,1.0,1.0
2020,1,ELITE WINES IMPORTS,337921,FREDERIC BROUCA CHAMPS PENTUS - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337923,SELVAPIANA CHN RUFINA - 750ML,WINE,0.0,0.0,2.0
2020,1,MONSIEUR TOUTON SELECTION,337932,GR ORDINAIRE GR RES VIGNE NOIR - 750ML,WINE,0.0,0.0,1.0
2020,1,OSLO ENTERPRISE,337946,DOM PELAQUIE CDR RED 14 - 750ML,WINE,0.0,0.0,1.0
2020,1,DELICATO FAMILY VINEYARDS,337950,GNARLY HEAD DOUBLE BLK 1924 - 750ML,WINE,37.87,38.91,17.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",337951,DAMILANO BAROLO LECINQUEVIGNE - 750ML,WINE,0.0,0.0,1.0
2020,1,THE TRITON COLLECTION INC,338059,TERRA VIVA P/GRIG IGT DELLE VENEZIA - 750ML,WINE,0.25,0.0,4.0
2020,1,GRAPES OF SPAIN INC,338064,PORTA REGIA MONASTRELL 14 - 750ML,WINE,0.0,0.0,3.0
2020,1,GRAPES OF SPAIN INC,338066,LEGADO DE MONCAYO GARNACHA TINTA 14 - 750ML,WINE,0.0,0.0,4.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338097,MONTAND BRUT SPK ROSE - 750ML,WINE,0.0,0.0,5.0
2020,1,MONSIEUR TOUTON SELECTION,338114,LA LECCIAIA BRUN-MONT RIS - 750ML,WINE,0.0,0.0,1.0
2020,1,THE RIVER WINE,338128,TWIN SUNS SYR - 750ML,WINE,0.0,0.0,1.0
2020,1,PUNTO VINO LLC,338133,ALCESTI MARSALA DRY - 750ML,WINE,0.0,0.0,1.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,338137,NUGAN 3RD GEN SHIRAZ - 750ML,WINE,0.0,0.0,1.0
2020,1,PUNTO VINO LLC,338141,ALCESTI MARSALA SWEET - 750ML,WINE,0.0,0.0,10.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,338144,DESTELLO CAVA BRUT - 750ML,WINE,0.49,1.0,0.0
2020,1,RELIABLE CHURCHILL LLLP,33820,SILVERADO MERLOT - 750ML,WINE,0.92,1.0,0.0
2020,1,PUNTO VINO LLC,338201,TEGERNSEERHOF BERGSDISTEL SAMRAGD GR-VENT - 750ML,WINE,0.0,0.0,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,338228,GERARD BERTRAND GRIS BLC ROSE - 750ML,WINE,0.0,0.0,1.0
2020,1,DIONYSOS IMPORTS INC,338272,TETRAMYTHOS CAVA MEZZE KALAVRYTA 14 - 750ML,WINE,0.0,0.0,6.0
2020,1,WINE BRIDGE IMPORTS INC,338296,2 COPAS S/BLC - 750ML,WINE,0.32,1.0,9.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,338327,SILVER PALM P/NOIR - 750ML,WINE,0.16,1.0,0.0
2020,1,CONSTANTINE WINES INC,338353,WHITE KNIGHT PROSECCO - 750ML,WINE,0.0,0.0,1.0
2020,1,CONSTANTINE WINES INC,338372,FIRST DROP MOTHER'S MILK SHZ - 750ML,WINE,0.85,0.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,338399,CHRONIC CELLARS PURPLE PARADISE - 750ML,WINE,0.0,0.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338406,EVENING LANDING P/NOIR SEVEN SPRINGS - 750ML,WINE,0.0,0.0,2.0
2020,1,LANTERNA DISTRIBUTORS INC,338408,CH LAROQUE MARGAUX - 750ML,WINE,0.0,0.0,1.0
2020,1,LANTERNA DISTRIBUTORS INC,338418,DOM CHAMFORT VACQUEYRAS - 750ML,WINE,0.0,0.0,1.0
2020,1,STELLAR IMPORTING CO LLC,338427,NASIAKOS MOSCHOFILERO - 750ML,WINE,1.73,3.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,338457,LA VILLETTE P/NOIR - 750ML,WINE,1.08,1.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,338459,LA VILLETTE CAB - 750ML,WINE,0.97,1.0,0.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,338468,BARCELONA LOLEA RED SANGRIA - 750ML,WINE,0.0,0.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,338501,LA VILLETTE GSM - 750ML,WINE,0.0,1.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,338503,LA VILLETTE CHARD - 750ML,WINE,1.41,0.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,338505,LOUIS DE JOLIMONT CASTELBEAUX CHARD - 750ML,WINE,0.57,0.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,338510,ROBERT DEBUISSON CASTELBEAUX P/NOIR - 750ML,WINE,0.0,0.0,2.0
2020,1,STEFANO INCORPORATED,338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,1.07,2.0,0.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,338517,PEJU SAUV BLANC - 750ML,WINE,0.0,0.0,1.0
2020,1,DOPS INC,338534,LAKE SONOMA CHARD - 750ML,WINE,0.17,0.0,0.0
2020,1,CONSTANTINE WINES INC,338571,KALARIS P/NOIR - 750ML,WINE,0.0,0.0,1.0
2020,1,TRICANA SHIPPERS & IMPORT,338602,CIANI CAB/FR  - 750ML,WINE,0.16,0.0,0.0
2020,1,LANTERNA DISTRIBUTORS INC,338640,A LA CARTE RED - 750ML,WINE,0.16,0.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,338686,HARTFORD COURT 3 VIRTUES CHARD - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338694,DR LOOSEN DR L DRY RIES - 750ML,WINE,1.62,2.0,3.0
2020,1,JOS VICTORI WINES,338701,RIO ALTO CAB - 750ML,WINE,0.0,0.0,1.0
2020,1,JOS VICTORI WINES,338704,RIO ALTO CAB/SYR - 750ML,WINE,0.49,0.0,0.0
2020,1,YOUNG WON TRADING INC,338745,ONI KOROSHI GENBEI SAN NO - 180ML,WINE,0.0,0.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",338773,THE COUNSELOR RIVER PASS CAB - 750ML,WINE,0.0,0.0,1.0
2020,1,LEGENDS LTD,338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,2.21,0.0,0.0
2020,1,HEAVEN HILL DISTILLERIES INC,33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,22.38,19.0,0.0
2020,1,LEGENDS LTD,338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.34,0.0,0.0
2020,1,LEGENDS LTD,338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.85,0.0,0.0
2020,1,LEGENDS LTD,338808,BLACK BUTTON 4 GRAIN BOURBON - 750ML,LIQUOR,1.7,0.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,338832,PEBBLE LANE P/NOIR - 750ML,WINE,0.0,0.0,3.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,338835,PEBBLE LANE CHARD - 750ML,WINE,0.0,0.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,338837,PEBBLE LANE CAB - 750ML,WINE,0.0,0.0,6.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,338867,CESARI VALPO MARA RIPASSO - 750ML,WINE,0.33,1.0,4.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,338870,CARPINETO CHIANTI CLASSICO - 750ML,WINE,0.16,1.0,5.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,338872,DUE TORRI P/GRIGIO - 750ML,WINE,0.0,0.0,4.0
2020,1,RELIABLE CHURCHILL LLLP,338908,RABBLE TOOTH & NAIL POSSESSOR - 750ML,WINE,0.0,0.0,1.0
2020,1,RELIABLE CHURCHILL LLLP,338917,RABBLE FORCE OF NATURE CHARD - 750ML,WINE,0.0,0.0,1.0
2020,1,RELIABLE CHURCHILL LLLP,338919,RABBLE FORCE OF NATURE ZIN - 750ML,WINE,0.0,0.0,1.0
2020,1,LANTERNA DISTRIBUTORS INC,338970,SILVER CREEK MER - 750ML,WINE,0.0,0.0,1.0
2020,1,LANTERNA DISTRIBUTORS INC,338972,SILVER CREEK CAB - 750ML,WINE,0.0,0.0,4.0
2020,1,LANTERNA DISTRIBUTORS INC,338975,SILVER CREEK CHARD - 750ML,WINE,0.0,0.0,2.0
2020,1,BACCHUS IMPORTERS LTD,338984,ROCKTOWN SMALL CRAFT VODKA - 1L,LIQUOR,0.4,0.0,4.0
2020,1,LANTERNA DISTRIBUTORS INC,339072,GLENBROOK CAB - 750ML,WINE,0.0,0.0,2.0
2020,1,MONSIEUR TOUTON SELECTION,339092,MAYNARD'S 10YR AGED TAW PRT - 750ML,WINE,0.0,0.0,4.0
2020,1,MONSIEUR TOUTON SELECTION,339094,MAYNARD'S 20YR AGED TAW PRT - 750ML,WINE,0.17,2.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,339096,MAYNARD'S 40YR AGED TAW PRT - 750ML,WINE,0.25,0.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,339098,MAYNARD'S FINE WH PORT - 750ML,WINE,0.0,0.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,339100,MAYNARD'S FINE TAW PRT - 750ML,WINE,0.0,0.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,339102,MAYNARD'S FINE RUBY PRT - 750ML,WINE,0.0,0.0,4.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339130,SANTA JULIA CAB ORGANIC - 750ML,WINE,0.0,0.0,18.0
2020,1,MONSIEUR TOUTON SELECTION,339157,VILLAGE LA TOURELLE CAB - 750ML,WINE,0.0,0.0,1.0
2020,1,WASHBURN WINE CO,339208,BODEGAS FONTANA MESTA TEMP - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339211,FINCA SAN MARTIN CRIANZA - 750ML,WINE,0.0,0.0,1.0
2020,1,LANTERNA DISTRIBUTORS INC,339217,GLENBROOK MER - 750ML,WINE,0.0,0.0,1.0
2020,1,LANTERNA DISTRIBUTORS INC,339219,GLENBROOK CHARD - 750ML,WINE,0.0,0.0,3.0
2020,1,PWSWN INC,339230,VIEJO FEO CARMENERE - 750ML,WINE,0.25,0.0,20.92
2020,1,PWSWN INC,339232,VIEJO FEO S/BLANC - 750ML,WINE,0.0,0.0,5.0
2020,1,MONSIEUR TOUTON SELECTION,339248,CH LAROSE PERGANSON - 750ML,WINE,0.0,0.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339270,BITCH GREN - 750ML,WINE,0.17,0.0,0.0
2020,1,INTERBALT PRODUCTS CORP,339338,BUCURIA FETEASCA ALBA - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339368,CERCIUS WH - 750ML,WINE,0.0,0.0,3.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,339453,WILLIAM FEVRE DOM CHAB - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339455,ANCIENT PEAKS RENEGADE RED BLEND - 750ML,WINE,0.0,0.0,1.0
2020,1,OSLO ENTERPRISE,339473,DOM SORIN DE FRANCE 13 - 750ML,WINE,1.74,3.0,5.0
2020,1,PWSWN INC,339478,VIEJO FEO CAB - 750ML,WINE,0.25,0.75,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339487,MASSAYA LE COLOMBIER RED - 750ML,WINE,0.0,0.0,3.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339537,DIBON BRUT ROSE - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339542,CHIARLI LAMB CENTENARIO - 750ML,WINE,0.0,0.0,2.0
2020,1,CONSTANTINE WINES INC,339578,FABRE MONTMAYOU CAB/FR - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339595,SANTA JULIA BL/BL ORG - 750ML,WINE,0.0,0.0,1.0
2020,1,ARTISANS & VINES LLC,339600,FOUR SISTERS S/BLC - 750ML,WINE,0.0,0.0,4.0
2020,1,DIONYSOS IMPORTS INC,339610,REYNIER BORD RSV HERITGAE - 750ML,WINE,0.0,0.0,1.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,339645,REATA P/NOIR - 750,WINE,0.0,0.0,1.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,339704,CARPINETO CHIANTI RS - 750ML,WINE,0.0,0.0,1.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,339725,BORGO REALE P/GRIGIO - 750ML,WINE,0.0,1.0,0.0
2020,1,PWSWN INC,339729,PROMESSES DE FRANCE BOURG ROUGE P/NOIR - 750ML,WINE,0.0,0.0,7.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,339733,BORGO REALE CHN - 750ML,WINE,0.0,0.0,1.0
2020,1,SALVETO IMPORTS LLC,339791,CH VARTELY CAB SEL - 750ML,WINE,0.0,0.0,15.0
2020,1,SALVETO IMPORTS LLC,339796,CH VARTELY S/BLC SEL - 750ML,WINE,0.0,0.0,5.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,339802,OPICI BURG,WINE,0.25,0.0,0.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,339820,ONE HOPE BRUT SPK,WINE,0.0,0.0,3.0
2020,1,VINTAGE POINT LLC,339864,HIGHER GROUND P/NOIR - 750ML,WINE,0.0,0.0,4.0
2020,1,GOOSE RIDGE LLC,339869,TALL SAGE CHARD - 750ML,WINE,0.0,0.0,4.0
2020,1,GOOSE RIDGE LLC,339871,TALL SAGE CAB - 750ML,WINE,0.0,0.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,339892,NATURA ROSE - 750ML,WINE,0.4,0.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,339894,NATURA P/NOIR - 750ML,WINE,0.0,0.0,3.0
2020,1,PUNTO VINO LLC,339896,STEININGER BRUT SEKT - 750ML,WINE,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",339907,SAVARY CHAB - 750ML,WINE,0.0,0.0,3.0
2020,1,WINE BRIDGE IMPORTS INC,339921,AWATERE S/BLC - 750ML,WINE,1.97,1.0,2.0
2020,1,RELIABLE CHURCHILL LLLP,339933,MYX MOSCATO TROPICAL SANGRIA - 187ML,WINE,0.0,0.0,1.0
2020,1,RELIABLE CHURCHILL LLLP,339935,MYX MOSCATO CLASS SANGRIA - 187ML,WINE,0.0,0.0,1.0
2020,1,PWSWN INC,339982,FIUZA ALVARINHO - 750ML,WINE,0.16,1.0,7.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,340013,COLIMORO MONT-ABRZ - 750ML,WINE,0.0,0.0,2.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,340020,GEYSER PEAK WALKING TREE CAB - 750ML,WINE,0.0,0.0,3.0
2020,1,YOUNG WON TRADING INC,340035,HAKUSHIKA JPN ORCHARD PEAR SAKE - 720ML,WINE,0.0,0.0,1.0
2020,1,DMV DISTRIBUTING LLC,340041,TUSSOCK JUMPER PROSECCO - 750ML,WINE,0.0,1.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,340052,THE PESSIMIST RED BLEND - 750ML,WINE,0.08,1.0,1.0
2020,1,DMV DISTRIBUTING LLC,340059,GRAND MOSCATO MANGO - 750ML,WINE,0.48,1.0,4.0
2020,1,DMV DISTRIBUTING LLC,340061,GRAND MOSCATO PEACH - 750ML,WINE,0.48,0.0,0.0
2020,1,PWSWN INC,340093,CH CAZENOVE BORD SUP - 750ML,WINE,0.0,0.0,1.0
2020,1,STE MICHELLE WINE ESTATES,34010,RED DIAMOND MER - 750ML,WINE,1.88,3.92,10.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,340113,HOUSE WINE P/NOIR - 3L,WINE,0.0,0.0,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,340115,HOUSE WINE MER - 3L,WINE,0.0,0.0,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,340117,HOUSE WINE RED - 3L,WINE,0.0,0.0,2.0
2020,1,TRI-VIN IMPORTS,340122,ALMA DE LOS ANDES MALB - 750ML,WINE,16.77,22.92,20.92
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,340155,BERTANI VILLA ARVEDI AMARONE - 750ML,WINE,0.0,0.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,340179,PLANETA ROSE - 750ML,WINE,0.0,0.0,2.0
2020,1,PWSWN INC,340207,LA GRANDE COTE CAB - 750ML,WINE,0.0,0.0,3.0
2020,1,GRAPES OF SPAIN INC,340229,VINA OTANO CRIANZA RIOJA - 750ML,WINE,0.0,0.0,2.0
2020,1,YOUNG WON TRADING INC,340233,CHUM-CHURUM SOJU - 1.75L,LIQUOR,58.06,62.0,11.0
2020,1,PUNTO VINO LLC,340282,CH FAMAEY FUT DE CHENE CAHORS - 750ML,WINE,0.0,0.0,1.0
2020,1,DOPS INC,340289,CASA NATAL RES MALB - 750ML,WINE,0.0,0.0,2.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,34029,CHARLES KRUG NAPA CAB - 750ML,WINE,0.91,1.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,340302,ROSCATO PROSECCO - 750ML,WINE,0.24,0.0,2.0
2020,1,BACCHUS IMPORTERS LTD,340355,RAEBURN RR CHARD - 750ML,WINE,0.0,0.0,10.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",340357,MILBRANDT EST MALB - 750ML,WINE,0.0,0.0,1.0
2020,1,TAP26MD LLC,340376,LE VITE P/GRIG - 20L,WINE,0.0,0.0,5.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",340415,INAMA SOAVE CLASS - 750ML,WINE,0.0,0.0,1.0
2020,1,DIONYSOS IMPORTS INC,340424,STONEWOOD MOSCATO - 750ML,WINE,0.0,0.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",340435,GRAHAM BECK BLISS DEMI SEC NV - 750ML,WINE,1.0,0.0,1.0
2020,1,DELICATO FAMILY VINEYARDS,340441,Z ALEXANDER BROWN RED BLEND - 750ML,WINE,6.12,21.0,8.0
2020,1,DELICATO FAMILY VINEYARDS,340445,Z ALEXANDER BROWN CAB - 750ML,WINE,7.49,6.0,10.0
2020,1,STE MICHELLE WINE ESTATES,340447,14 HANDS STAMPEDE RED BLEND - 750ML,WINE,1.31,0.0,4.0
2020,1,HUB WINE CORPORATION,340468,90+ CELLARS LOT 75 RR P/NOIR - 750ML,WINE,0.0,0.0,1.0
2020,1,PUNTO VINO LLC,340473,DELEA CHIAR DI LUNA WH/MER - 750ML,WINE,0.0,0.0,1.0
2020,1,PWSWN INC,340482,FIUZA TOURIGA NACIONAL - 750ML,WINE,0.0,0.0,1.0
2020,1,ROYAL WINE CORP,340486,TEPERBERG VISION CAB - 750ML,WINE,0.0,0.0,1.0
2020,1,ROYAL WINE CORP,340488,TEPERBERG MOSCATO WH - 750ML,WINE,0.0,0.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,340515,RICKSHAW CAB - 750ML,WINE,0.0,0.0,6.0
2020,1,WASHBURN WINE CO,340534,EL JEFE GRANDE TEMP - 1L,WINE,0.0,0.0,2.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,340552,RUSTENBERG ROSE - 750ML,WINE,0.0,0.0,3.0
